slug,title,ingredient
"receitas/buchada_de_bode","Buchada de bode","Tempere os miúdos com 1 colher de colorau, 1 colher de pimenta-do-reino, 1 colher de cominho e sal a gosto. Misture bem com as mãos, prove o sabor e acerte sal e temperos se necessário. Reserve;"
"receitas/buchada_de_bode","Buchada de bode","Coloque os buchos recheados em uma panela grande, ainda fora do fogo, e tempere com o restante do colorau, pimenta-do-reino, cominho e o sal a gosto. Junte os temperos separados na outra tigela, um pouco de azeite e a água até cobrir com 1 dedo acima do bucho;"
"receitas/buchada_de_bode","Buchada de bode","Ligue em fogo baixo, tampe a panela e deixe cozinhar por cerca de 1 hora. Após o tempo, abra a panela, prove o sabor do caldo e acerte sal e temperos se necessário;"
"receitas/buchada_de_bode","Buchada de bode","Finalize com mais um pouquinho de coentro e sirva quentinho com farinha! Se quiser, faça um pirão com o caldo da buchada, fica delicioso também. Bom apetite!"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","lanches e salgados"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","lanches e salgados"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","saladas e acompanhamentos"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","1 colher de chá de açúcar"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","1/2 colher de chá de sal"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","350 gramas de queijo minas fresco"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","1 colher de sopa de óleo"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","1 colher de sopa de manteiga"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","Transfira esse milho para uma tigela e adicione o açúcar, o sal e os ovos, misturando bem com uma colher até ficar uniforme;"
"receitas/cachapa_panqueca_venezuelana","Cachapa (panqueca venezuelana)","Aqueça uma frigideira pequena própria para panquecas (base de 15cm), de preferência, adicione manteiga e óleo. Misture e espere dissolver completamente;"
"receitas/caf_cremoso_f_cil","Café cremoso fácil","lanches e salgados"
"receitas/caf_cremoso_f_cil","Café cremoso fácil","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/caf_cremoso_f_cil","Café cremoso fácil","lanches e salgados"
"receitas/caf_cremoso_f_cil","Café cremoso fácil","saladas e acompanhamentos"
"receitas/caf_cremoso_f_cil","Café cremoso fácil","50 gramas de café solúvel em pó"
"receitas/caf_cremoso_f_cil","Café cremoso fácil","2 xícaras de chá de açúcar"
"receitas/caf_cremoso_f_cil","Café cremoso fácil","1 xícara de chá de água fervente"
"receitas/caf_cremoso_f_cil","Café cremoso fácil","1 pitada de canela em pó"
"receitas/caf_cremoso_f_cil","Café cremoso fácil","Leite fervente a gosto"
"receitas/caf_cremoso_f_cil","Café cremoso fácil","Para servir, coloque 2 colheres de chá do café cremoso em uma xícara e complete com leite fervente, misturando bem;"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","lanches e salgados"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","lanches e salgados"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","saladas e acompanhamentos"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","Queijo burrata a gosto"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","200 gramas de tomate-cereja"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","30 gramas de parmesão"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","30 gramas de nozes"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","Sal a gosto"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","Azeite a gosto"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","Pimenta-do-reino a gosto"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","Manjericão a gosto"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","Tempere com sal, pimenta, alho laminado e as ervas selecionadas;"
"receitas/burrata_com_tomate_confit_e_pesto","Burrata com tomate confit e pesto","Em um pilão, misture o parmesão, as nozes, o manjericão, o alho, sal e azeite;"
"receitas/caf_do_av_rago","Café do Avô Rago","10 colheres (sopa) de café em pó"
"receitas/caf_do_av_rago","Café do Avô Rago","1 colher (sopa) de chocolate em pó"
"receitas/caf_do_av_rago","Café do Avô Rago","1 pitada de sal"
"receitas/caf_do_av_rago","Café do Avô Rago","Coloque o filtro de papel no coador e encaixe sobre uma jarra ou garrafa térmica. Numa tigela, misture o café, o chocolate e o sal. Reserve."
"receitas/caipirinha_cl_ssica_de_lim_o","Caipirinha clássica de limão","1 dose de cachaça (50 ml)"
"receitas/caipirinha_cl_ssica_de_lim_o","Caipirinha clássica de limão","2 colheres (sopa) de açúcar"
"receitas/caipirinha_cl_ssica_de_lim_o","Caipirinha clássica de limão","cubos de gelo a gosto"
"receitas/caipirinha_cl_ssica_de_lim_o","Caipirinha clássica de limão","Transfira os gomos para um copo baixo, acrescente o açúcar e amasse levemente com um socador para soltar o caldinho do limão. Complete o copo com cubos de gelo, adicione a cachaça e mexa com uma colher. Sirva a seguir."
"receitas/caipirinha_com_leite_condensado","Caipirinha com leite condensado","lanches e salgados"
"receitas/caipirinha_com_leite_condensado","Caipirinha com leite condensado","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/caipirinha_com_leite_condensado","Caipirinha com leite condensado","lanches e salgados"
"receitas/caipirinha_com_leite_condensado","Caipirinha com leite condensado","saladas e acompanhamentos"
"receitas/caipirinha_com_leite_condensado","Caipirinha com leite condensado","1/4 de xícara de chá de leite condensado (80 gramas)"
"receitas/caipirinha_com_leite_condensado","Caipirinha com leite condensado","1/4 de xícara de chá de açúcar (100 gramas)"
"receitas/caipirinha_com_leite_condensado","Caipirinha com leite condensado","200 ml de cachaça"
"receitas/caipirinha_com_leite_condensado","Caipirinha com leite condensado","Gelo a gosto"
"receitas/caipirinha_com_leite_condensado","Caipirinha com leite condensado","No liquidificador, coloque o leite condensado, a cachaça e o açúcar."
"receitas/caipirinha_de_carambola_e_maracuj","Caipirinha de carambola e maracujá","½ xícara (chá) de cachaça (ou 2 doses)"
"receitas/caipirinha_de_carambola_e_maracuj","Caipirinha de carambola e maracujá","3 colheres (sopa) de açúcar"
"receitas/caipirinha_de_carambola_e_maracuj","Caipirinha de carambola e maracujá","cubos de gelo a gosto"
"receitas/caipirinha_de_carambola_e_maracuj","Caipirinha de carambola e maracujá","Corte uma das pontas do maracujá e, com uma colher, transfira a polpa para a coqueteleira. Junte o açúcar e amasse bem com um socador. Acrescente a cachaça e cubos de gelo. Feche a coqueteleira e chacoalhe bem para misturar."
"receitas/caipirinha_com_ch_de_lim_o","Caipirinha com chá de limão","lanches e salgados"
"receitas/caipirinha_com_ch_de_lim_o","Caipirinha com chá de limão","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/caipirinha_com_ch_de_lim_o","Caipirinha com chá de limão","lanches e salgados"
"receitas/caipirinha_com_ch_de_lim_o","Caipirinha com chá de limão","saladas e acompanhamentos"
"receitas/caipirinha_com_ch_de_lim_o","Caipirinha com chá de limão","200 ml de água gelada"
"receitas/caipirinha_com_ch_de_lim_o","Caipirinha com chá de limão","2 e 1/2 doses de cachaça (aproximadamente 100 ml)"
"receitas/caipirinha_com_ch_de_lim_o","Caipirinha com chá de limão","1 colher de sopa de açúcar"
"receitas/caipirinha_com_ch_de_lim_o","Caipirinha com chá de limão","Gelo a gosto"
"receitas/caipirinha_com_ch_de_lim_o","Caipirinha com chá de limão","Em uma jarra média, adicione o sachê de chá em 200 ml de água gelada. Aguarde cerca de 5 minutos em infusão fria. Reserve;"
"receitas/caipirinha_com_ch_de_lim_o","Caipirinha com chá de limão","Na coqueteleira, adicione o suco do limão, o açúcar e as doses de cachaça. Agite levemente para misturar os ingredientes e dissolver o açúcar;"
"receitas/caipirinha_de_cerveja","Caipirinha de cerveja","lanches e salgados"
"receitas/caipirinha_de_cerveja","Caipirinha de cerveja","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/caipirinha_de_cerveja","Caipirinha de cerveja","lanches e salgados"
"receitas/caipirinha_de_cerveja","Caipirinha de cerveja","saladas e acompanhamentos"
"receitas/caipirinha_de_cerveja","Caipirinha de cerveja","2 colheres de sopa de açúcar"
"receitas/caipirinha_de_cerveja","Caipirinha de cerveja","60 ml de cachaça (vodka, rum ou tequila)"
"receitas/caipirinha_de_cerveja","Caipirinha de cerveja","Gelo a gosto"
"receitas/caipirinha_de_cerveja","Caipirinha de cerveja","Adicione o açúcar e macere bem com um socador."
"receitas/cachorro_quente","Cachorro-quente","lanches e salgados"
"receitas/cachorro_quente","Cachorro-quente","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/cachorro_quente","Cachorro-quente","lanches e salgados"
"receitas/cachorro_quente","Cachorro-quente","saladas e acompanhamentos"
"receitas/cachorro_quente","Cachorro-quente","3 colheres de sopa de óleo"
"receitas/cachorro_quente","Cachorro-quente","1 colher de chá de colorau"
"receitas/cachorro_quente","Cachorro-quente","1 colher de chá rasa de sal"
"receitas/cachorro_quente","Cachorro-quente","2 colheres de sopa de salsinha"
"receitas/cachorro_quente","Cachorro-quente","1/2 colher de chá de pimenta-do-reino"
"receitas/cachorro_quente","Cachorro-quente","1 colher de chá de páprica defumada"
"receitas/cachorro_quente","Cachorro-quente","1 sachê ou 340 gramas de molho de tomate"
"receitas/cachorro_quente","Cachorro-quente","1 xícara de chá de água"
"receitas/cachorro_quente","Cachorro-quente","Batata palha, ketchup e mostarda a gosto"
"receitas/cachorro_quente","Cachorro-quente","Utilizamos o clássico pão de cachorro-quente (ideal para o tamanho da salsicha e com miolo macio). Você pode incluir ou substituir os temperos, por exemplo, usar coentro ao invés de salsinha. Pique a cebola, o tomate e o pimentão em cubinhos pequenos;"
"receitas/cachorro_quente","Cachorro-quente","Adicione o colorau, sal, pimenta-do-reino, páprica defumada e, se quiser, o caldo de carne ou bacon. Misture bem para incorporar o sabor. Coloque a salsinha e mexa novamente;"
"receitas/cachorro_quente","Cachorro-quente","Despeje o molho de tomate, a água e as salsichas. Deixe cozinhar em fogo médio para reduzir o molho por cerca de 15 minutos. Experimente e, se preciso, acerto o sal;"
"receitas/cachorro_quente","Cachorro-quente","Para montar, basta cortar o pão ao meio, sem partir totalmente (deixe as bandas interligadas). Coloque 2 colheres de sopa do molho, 1 salsicha, batata palha, ketchup e mostarda."
"receitas/caipirinha_de_lim_o_com_capim_cidreira","Caipirinha de limão com capim-cidreira","¼ de xícara (chá) de açúcar"
"receitas/caipirinha_de_lim_o_com_capim_cidreira","Caipirinha de limão com capim-cidreira","2 doses de cachaça (100 ml)"
"receitas/caipirinha_de_lim_o_com_capim_cidreira","Caipirinha de limão com capim-cidreira","cubos de gelo a gosto"
"receitas/caipirinha_de_lim_o_com_capim_cidreira","Caipirinha de limão com capim-cidreira","Descasque os limões – assim a caipirinha fica menos amarga. Corte cada um ao meio e as metades em quatro pedaços. Transfira para um pote com tampa, junte o açúcar, as folhas de capim-cidreira e amasse bem com um socador."
"receitas/caipirinha_de_lim_o","Caipirinha de limão","lanches e salgados"
"receitas/caipirinha_de_lim_o","Caipirinha de limão","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/caipirinha_de_lim_o","Caipirinha de limão","lanches e salgados"
"receitas/caipirinha_de_lim_o","Caipirinha de limão","saladas e acompanhamentos"
"receitas/caipirinha_de_lim_o","Caipirinha de limão","2 colheres de sopa de açúcar refinado (cristal ou demerara)"
"receitas/caipirinha_de_lim_o","Caipirinha de limão","1 dose de cachaça (50 ml)"
"receitas/caipirinha_de_lim_o","Caipirinha de limão","Cubos de gelo a gosto"
"receitas/caipirinha_de_lim_o","Caipirinha de limão","Adicione o açúcar e macere, com um pilão (socador), até os limões soltarem o suco."
"receitas/caipirinha_de_maracuj_com_gengibre_e_folhas_de_mexerica","Caipirinha de maracujá com gengibre e folhas de mexerica","1 colher (sopa) de açúcar"
"receitas/caipirinha_de_maracuj_com_gengibre_e_folhas_de_mexerica","Caipirinha de maracujá com gengibre e folhas de mexerica","½ xícara (chá) de cachaça (ou 2 doses)"
"receitas/caipirinha_de_maracuj_com_gengibre_e_folhas_de_mexerica","Caipirinha de maracujá com gengibre e folhas de mexerica","cubos de gelo a gosto"
"receitas/caipirinha_de_maracuj_com_gengibre_e_folhas_de_mexerica","Caipirinha de maracujá com gengibre e folhas de mexerica","Sobre a tábua, corte uma das pontas do maracujá. Com uma colher raspe a polpa e transfira para um pote de vidro com tampa (se preferir, use uma coqueteleira)."
"receitas/caipirinha_de_maracuj_com_gengibre_e_folhas_de_mexerica","Caipirinha de maracujá com gengibre e folhas de mexerica","Acrescente as fatias de gengibre, o açúcar e as folhas de mexerica. Com um socador, amasse bem para extrair e misturar o sabor dos ingredientes. Junte a cachaça e alguns cubos de gelo. Feche o pote e chacoalhe bem para misturar"
"receitas/caipirinha_de_mexerica_com_coentro","Caipirinha de mexerica com coentro","¼ de xícara (chá) de cachaça"
"receitas/caipirinha_de_mexerica_com_coentro","Caipirinha de mexerica com coentro","1 colher (sopa) de açúcar"
"receitas/caipirinha_de_mexerica_com_coentro","Caipirinha de mexerica com coentro","cubos de gelo a gosto"
"receitas/caipirinha_de_mexerica_com_coentro","Caipirinha de mexerica com coentro","ramos de coentro a gosto para servir"
